StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Al concluir este Bloque con Sentido Humano,Vivir la experiencia de aprendizaje relacionada con un Objetivo de Desarrollo Sostenible,Nivel de sensibilización que aportó esta unidad de formación para la atención de necesidades sociales,Seguimiento y liderazgo que dio la organización socio formadora en el desarrollo de tu experiencia,"Herramientas que aplicaste como las actividades, reportes, ""quizzes"", dentro de la plataforma de CANVAS en el desarrollo de la experiencia de Servicio Social",Q2_6,Q2_7,Q2_8,Q5,Q9,Q6,Al concluir este Bloque con Sentido Humano,Vivir la experiencia de aprendizaje relacionada con un Objetivo de Desarrollo Sostenible,Nivel de sensibilización que aportó esta unidad de formación para la atención de necesidades sociales,Seguimiento y liderazgo que dio la organización socio formadora en el desarrollo de tu experiencia,Q3,Q7,CRN,Nombre de Experiencia,OSF,Periodo,Semana,Tipo de Formato
09/06/22 9:00,09/06/22 9:03,IP Address,189.219.41.241,100,164,True,09/06/22 9:03,R_24iPGRZpty5pEQg,@00777,,25.6449,-100.311,email,ES-ES,"
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho",Sí,Sí,Me encantó haber participado en este proyecto porque siento que la educacion es algo primordial para las personas hoy en día y que mejor que haber participado ayudando en crear lo visual de uno de estos cursos. Me sentí muy integrada aunque fuese en linea ,"
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","Sentí que fui muy responsable con las entregas debido a que tenia un propósito, cuando tienes un proposito y más que es para beneficio del projimo, te interesa más y te pones metas. ",Reconocimiento,27946,GRAPHIC ARTISTS – Comunicación Visual,Centro Virtual de Aprendizaje Tec de Monterrey,3,1-3,Regular
09/06/22 9:03,09/06/22 9:04,IP Address,200.68.159.69,100,48,True,09/06/22 9:04,R_2QfD861w1SLuuUi,@00778,,19.4453,-99.1474,email,ES-ES,"
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho",Sí,Sí,"Me gustó mucho la experiencia, la repetiría.","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo",,,28024,Alimenta Corazones 2021,"Comedor Infantil Mensajero de Paz - Esperanza al Débil, A.C.",3,1-3,Regular
09/06/22 9:04,09/06/22 9:04,IP Address,131.178.102.156,100,32,True,09/06/22 9:04,R_1FfdaPQDGQ0Tymf,@00779,,25.6449,-100.311,email,ES-ES,"
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho",Sí,Sí,Todo bien.,"
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo",Todo bien.,Reconocimiento,28204,Juega y aprende,Iniciativa Campana Altamira,3,1-3,Regular
09/06/22 9:02,09/06/22 9:05,IP Address,131.178.102.212,100,223,True,09/06/22 9:05,R_79bybluk0xoXYoV,@00780,,25.6449,-100.311,email,ES-ES,"
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho",Sí,Sí,Todo muy bien ,"
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo",,,28212,#VoluntarioDesdeCasa,Fundacionplan.org | Plan SPAP A.C.,3,1-3,Regular
09/06/22 9:05,09/06/22 9:07,IP Address,131.178.102.200,100,104,True,09/06/22 9:07,R_1LSxuG2erKanc0U,@00781,,25.6449,-100.311,email,ES-ES,"
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho",Sí,Sí,Muy padre experiencia de servicio social.,"
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo",,,28034,Chiapas Coffee Experience PROVS,"PROVS, Programa de la Vivienda Sustentable, A.C.",3,1-3,Regular
09/06/22 9:06,09/06/22 9:08,IP Address,131.178.102.204,100,145,True,09/06/22 9:08,R_2rBAXMCIKwFHG7B,@00782,,25.6449,-100.311,email,ES-ES,"
5 Muy Satisfecho","
5 Muy Satisfecho", 4,"
5 Muy Satisfecho", 2,"
5 Muy Satisfecho","
5 Muy Satisfecho", 3,Sí,Sí,El proyecto es excelente, 4, 4,"
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","Participar en este proyecto fue una experiencia muy enriquecedora
",Reconocimiento,28053,Mentores Académicos ADUX,Líderes del Mañana,3,1-3,Regular
09/06/22 9:18,09/06/22 9:19,IP Address,187.167.219.207,100,87,True,09/06/22 9:19,R_rpOPrsOy3nU8UqR,@00783,,25.6449,-100.311,email,ES-ES,"
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho",Sí,Sí,Me gusto lo que logramos hacer y el impacto que podremos dejar a largo plazo en la vida de las personas,"
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo",Aprendí qué hay que dejar buenas bases para lograr buenos resultados,Reconocimiento,27948,SOCIAL SOUL CVA - Redes sociales,Centro Virtual de Aprendizaje Tec de Monterrey,3,1-3,Regular
09/06/22 9:19,09/06/22 9:20,IP Address,189.156.146.211,100,45,True,09/06/22 9:20,R_SD9Q3AqQBMaS4SJ,@00784,,25.211,-101.0563,email,ES-ES,"
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho",Sí,Sí,.,"
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo",,,28002,Realidad Migrante,"SALRI, Sociedad de Alumnos de Licenciatura en Relaciones Internacionales",3,1-3,Regular
09/06/22 9:20,09/06/22 9:20,IP Address,131.178.102.212,100,29,True,09/06/22 9:20,R_2QSDfpdX7xqqxRL,@00785,,25.6449,-100.311,email,ES-ES,"
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho",Sí,Sí,Todo perfecto,"
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo",,,28097,Atrevete a ser diferente,"LIN, Dirección de Carrera de Licenciado en Negocios Internacionales (Caremisiones)",3,1-3,Regular
09/06/22 9:18,09/06/22 9:20,IP Address,200.68.140.104,100,139,True,09/06/22 9:20,R_25vbaloHpaNkX7l,@00786,,19.3981,-99.1412,email,ES-ES, 4, 4,"
5 Muy Satisfecho", 4, 3,"
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho",Sí,Sí,Realmente tocaron temas a los cuales no les daba tanta relevancia y cambiaron mi perspectiva para bien de muchas cosas:), 4, 4,"
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo",,,28254,Campaña nacional de separación ecológica de residuos con CIBRUC,"CIBRUC, CENTRO DE INVESTIGACION SOBRE BIODIGESTION ANAEROBIA Y RESIDUOS URBANOS, A.C.",3,1-3,Regular
09/06/22 9:18,09/06/22 9:23,IP Address,131.178.102.128,100,316,True,09/06/22 9:23,R_22SoRIUV4ZjWqaa,@00787,,25.6449,-100.311,email,ES-ES,"
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho",Sí,Sí,"Me gusta mucho la misión de la organización, ya que, considero que es muy importante educar a los jóvenes de México para tener un mejor futuro.","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo",Al principio fue complicado para mí dar talleres presenciales y manejar un grupo de personas para que me escucharan con atención y comprendieran el mensaje que les quería transmitir. Pero con el tiempo me fui acostumbrando y logré dar talleres con eficacia. En lo personal me quedo con muy buenas experiencias.,Reconocimiento,28059,"Impartición de talleres ""Propósito de vida""",Fundación JOMAR A.C,3,1-3,Regular
09/06/22 7:35,09/06/22 9:25,IP Address,131.178.102.184,100,6598,True,09/06/22 9:25,R_3R1NfyH1af0tbwQ,@00788,,25.6449,-100.311,email,ES-ES, 4, 4, 4, 4, 4, 4, 4, 4,Sí,Sí,Fue una experiencia enriquecedora que me permitió trabajar con niños por primera vez. Creo que tiene un gran futuro.,"
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","Era muy demandante, pero fue bonito ver la ayuda que se le daba a los niños.",Reconocimiento,28261,Tutorías para defender a la Educación,"Proeducación, I.A.P.",3,1-3,Regular
09/06/22 9:32,09/06/22 9:33,IP Address,189.152.114.251,100,60,True,09/06/22 9:33,R_5nlPlqM8425BqxP,@00789,,25.6819,-100.2631,email,ES-ES,"
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho",No,Sí,A seguir ganando campeonatos!,"
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo",Fue muy emocionante quedar campeón. ,Reconocimiento,28055,Coach de futbol americano,"Club Deportivo de Fútbol Americano Avispones, A.C.",3,1-3,Regular
07/06/22 18:50,09/06/22 9:41,IP Address,131.178.102.116,100,139873,True,09/06/22 9:41,R_2dnGioVOPDWMEyx,@00790,,25.6449,-100.311,email,ES-ES, 4, 4, 3,"
5 Muy Satisfecho", 3,"
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho",Sí,Sí,"Siento que el ambiente con la organización es muy agradabley cercana a todos los que forman parte, alumnos, tutores, consejeros y coordinadores, pero quizás ya que las condiciones de la pandemia han mejorado se puede mejorar la interacción de virtual a presencial con el fin de hacer más empatica la experiencia ", 4,"
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo", 4,"Me gustó porque conoces que hay personas de todo tipo con historias de vida muy distintas, aunque quizás el curso en Canvas puede ser menos repetitivo y cambiar en cada experiencia de proyecto solidario para ser más interactivo o particular ",Área de oportunidad,28228,Prepanet - Tutor en Línea,Prepanet Monterrey,3,3,Regular
09/06/22 9:43,09/06/22 9:45,IP Address,189.218.237.48,100,122,True,09/06/22 9:45,R_PNBTLuptDlJviYV,@00791,,25.4167,-97.6167,email,ES-ES,"
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho", 2,"
5 Muy Satisfecho","
5 Muy Satisfecho", 3,Sí,Sí,Todo fue muy enriquecedor de la parte del socioformador,"
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo",Me gusto volver a ser coach de águilas. Siento que además de ser un servicio social diferente también fue divertido.,Reconocimiento,28211,Aguilas: Formando Campeones para la Vida,"Club Deportivo de Futból Americano Águilas, A.C.",3,1-3,Regular
09/06/22 9:51,09/06/22 9:52,IP Address,187.192.57.42,100,76,True,09/06/22 9:52,R_1HpiWRK9qvY7eFe,@00792,,25.6449,-100.311,email,ES-ES, 3, 4, 4, 4, 4, 4, 4, 4,No,Sí,"Fue interesante la experiencia, me hubiera gustado más ir a al fundación pero me quedaba muy lejos y era inseguro.", 4, 4, 4, 4,,,27990,Segunda oportunidad; Fundación Nina,"Fundación Nina, A.C.",3,2-3,Regular
09/06/22 10:07,09/06/22 10:08,IP Address,131.178.102.128,100,56,True,09/06/22 10:08,R_C4BSsTcbanNQPFT,@00793,,25.6449,-100.311,email,ES-ES,"
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho",Sí,Sí,EXCELENTE CLUB!,"
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo",AVISPONES CAMPEONES,Reconocimiento,28055,Coach de futbol americano,"Club Deportivo de Fútbol Americano Avispones, A.C.",3,1-3,Regular
09/06/22 10:04,09/06/22 10:15,IP Address,189.175.45.162,100,667,True,09/06/22 10:15,R_1mF8uVcq79Domlu,@00794,,25.6449,-100.311,email,ES-ES, 3, 2,"
1 Nada Satisfecho", 2, 3,"
1 Nada Satisfecho","
1 Nada Satisfecho", 3,No,Sí,"Me parece un proyecto muy interesante y con mucho potencial, sin embargo, durante todo el semestre tuvimos muy poca comunicación con la socio formadora, no hubo fechas de entrega de avances y la organización estuvo muy mala","
5 Totalmente de Acuerdo", 4,"
5 Totalmente de Acuerdo", 4,Platicar sobre equinoterapia con la socio formadora,Área de oportunidad,28063,Un COMIC de Ficae para niños co discapacidad,"FICAE, Fundación Internacional de Cabalgantes y Actividades Ecuestres A. C.",3,1-3,Regular
09/06/22 10:21,09/06/22 10:23,IP Address,131.178.102.212,100,133,True,09/06/22 10:23,R_1rv40KGgviKviOx,@00795,,25.6449,-100.311,email,ES-ES,"
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho",Sí,Sí,muchas gracias por la oportunidad, 4, 4, 4, 4,"Muy buen servicio, agradable.",Reconocimiento,28256,saturday school,"AMMAC, Alianza de Ministerios de Misericordia, A.C.",3,1-3,Regular
09/06/22 10:24,09/06/22 10:25,IP Address,131.178.102.84,100,43,True,09/06/22 10:25,R_3rGlrJj9BhX63Sx,@00796,,25.6449,-100.311,email,ES-ES,"
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho",Sí,Sí,.,"
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo",.,Reconocimiento,28269,Aprendamos Juntos: Tutor Académico Matématicas,Dirección de Servicio Social - Aprendizajes para todos,3,1-3,Regular
09/06/22 10:25,09/06/22 10:26,IP Address,189.153.68.163,100,54,True,09/06/22 10:26,R_svXb8I0VqQFDfXz,@00797,,25.7578,-100.4134,email,ES-ES,"
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho",Sí,Sí,Me gusto mucho como lo estan llevando y creciendo.,"
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo",Me gusto dar clases de algo que me gusta mucho,Reconocimiento,28039,Deutsch 101,AEDEG - Asociación de Estudiantes Deutsche Gemeinschaft,3,1-3,Regular
09/06/22 10:29,09/06/22 10:32,IP Address,189.152.32.68,100,198,True,09/06/22 10:32,R_a5eteqcvurpx1Xb,@00798,,25.6449,-100.311,email,ES-ES, 3, 4,"
5 Muy Satisfecho","
5 Muy Satisfecho", 3, 3, 3, 2,No,Sí,"Me gusta este proyecto, aunque la administración de la organización a veces fue un poco mala", 4,"
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo",Es un proyecto bueno y necesario,Reconocimiento,28261,Tutorías para defender a la Educación,"Proeducación, I.A.P.",3,1-3,Regular
09/06/22 10:30,09/06/22 10:35,IP Address,187.176.71.166,100,337,True,09/06/22 10:35,R_6rN7ffF875ClGFj,@00799,,25.6449,-100.311,email,ES-ES, 4,"
5 Muy Satisfecho", 4,"
5 Muy Satisfecho", 3, 4, 4,"
5 Muy Satisfecho",No,Sí,"Realizar las sesiones de tutoría los sábados fue un poco complicado porque muchos masterclasses o juntas con la coordinadora ocurrían a la misma hora y mantener la atención de los ems era difícil por más de cuatro horas, pero fuera de eso todo bien.","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo", 4,"Admiro mucho a muchos de los estudiantes a los que les di tutorías, creo que me enseñaron más de lo que yo les enseñé a ellos.",Reconocimiento,28269,Aprendamos Juntos: Tutor Académico Matématicas,Dirección de Servicio Social - Aprendizajes para todos,3,1-3,Regular
06/06/22 12:17,09/06/22 10:38,IP Address,131.178.102.132,100,253230,True,09/06/22 10:38,R_8BNyIToXvjW9nNf,@00800,,25.6449,-100.311,email,ES-ES,"
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho",Sí,Sí,n/a,"
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo",n/a,Reconocimiento,28258,wake up,"AMMAC, Alianza de Ministerios de Misericordia, A.C.",3,1-3,Regular
09/06/22 10:37,09/06/22 10:38,IP Address,189.152.17.9,100,76,True,09/06/22 10:38,R_31pmlkFQa7l0l77,@00801,,25.6449,-100.311,email,ES-ES,"
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho",Sí,Sí,Quedé muy contenta con el servicio social que escogí,"
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo",,,28127,Posicionar la marca AMMJE,"AMMJE, Asociación Mexicana de Mujeres Jefas de Empresa, A.C.",3,1-3,Regular
09/06/22 10:47,09/06/22 10:49,IP Address,200.68.140.20,100,100,True,09/06/22 10:49,R_2BreJ3Buzyu2pbY,@00802,,19.3981,-99.1412,email,ES-ES,"
1 Nada Satisfecho", 4, 2,"
1 Nada Satisfecho", 4, 2,"
1 Nada Satisfecho", 3,No,No,"No nos dieron seguimiento, me asignaron como la “líder” pero esperaban que yo hiciera TODO el trabajo…","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo",,,28213,"INVESTIGACION, PLANEACION Y PREPARACION PARA APERTURA DE CENTRO OCUPACIONAL AUTISMO ABP.","AUTISMO, A.B.P.",3,1-3,Regular
06/06/22 22:09,09/06/22 11:00,IP Address,131.178.102.148,100,219037,True,09/06/22 11:00,R_1EhVdwl6mTyM4PG,@00803,,25.6449,-100.311,email,ES-ES,"
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho", 3, 4,"
5 Muy Satisfecho", 4,"
5 Muy Satisfecho",Sí,Sí,"El proyecto de dar a conocer y compartir diferente tipos de valores a los niños se me hace muy importante ya que los valores los ayudan a desarrollarse de manera saludable y desempeñarse de mejor manera, en si todo me pareció muy bien.", 3,"
5 Totalmente de Acuerdo", 4,"
5 Totalmente de Acuerdo",,,28279,Vico Valores,"Soñar Despierto, A.C.",3,1-3,Regular
09/06/22 11:02,09/06/22 11:05,IP Address,131.178.102.200,100,179,True,09/06/22 11:05,R_1Kk8CxbMA26Gj8H,@00804,,25.6449,-100.311,email,ES-ES, 4, 3, 3, 2, 3, 2, 2, 3,No,Sí,nunca se me informaron de los requisitos a cumplir por parte de mis organizadores,"
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","todo bien, solo no avisaron nada de estructura y como eran los entregables, una de mis coordinadoras no era facil de tratar",Área de oportunidad,28202,Crescendo,"SALTM, Sociedad de Alumnos de Licenciatura en Tecnologías y Producción Musical",3,1-3,Regular
09/06/22 11:09,09/06/22 11:10,IP Address,189.152.170.109,100,61,True,09/06/22 11:10,R_DpN7iJEOYq3NCiB,@00805,,25.6819,-100.2631,email,ES-ES,"
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho",Sí,Sí,Fue muy padre trabajar con las personas en el equipo.,"
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo",Es interesante poder formar parte de una enseñanza importante en la vida de un grupo de estudiantes.,Reconocimiento,28200,Enseñando Caminos,"SALEM, Sociedad de Alumnos de Licenciado en Mercadotecnia",3,1-3,Regular
09/06/22 11:22,09/06/22 11:23,IP Address,187.189.187.27,100,65,True,09/06/22 11:23,R_2RVRsZ2xiM4cafX,@00806,,25.5851,-100.2854,email,ES-ES, 4, 4, 4, 4, 4,"
5 Muy Satisfecho", 4,"
5 Muy Satisfecho",Sí,Sí,bueno, 4, 4,"
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo",muy bueno,Área de oportunidad,28091,Líder Solidario,Dirección de Servicio Social - PASS,3,1-3,Regular
09/06/22 11:29,09/06/22 11:34,IP Address,131.178.102.192,100,292,True,09/06/22 11:34,R_er1XDa2hKHfmJwJ,@00807,,25.6449,-100.311,email,ES-ES,"
1 Nada Satisfecho", 2, 4, 2, 4, 2, 2, 4,No,Sí,"La verdad es que estoy muy decepcionada, nunca se comunicaban claramente con nosotros, insistíamos y nada, nunca estuvieron al pendiente y ni si quiera pudimos llegar al objetivo principal del servicio social.  ", 4, 4,"
5 Totalmente de Acuerdo", 4,,,28213,"INVESTIGACION, PLANEACION Y PREPARACION PARA APERTURA DE CENTRO OCUPACIONAL AUTISMO ABP.","AUTISMO, A.B.P.",3,1-3,Regular
09/06/22 11:36,09/06/22 11:38,IP Address,131.178.102.140,100,123,True,09/06/22 11:38,R_3HSri5hkv0bvOrP,@00808,,25.6449,-100.311,email,ES-ES, 4, 4, 3,"
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho",Sí,Sí,Podrian dar platicas en el tec y muchos estarian interesados,"
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo",Me encantó el objetivo y manera de actuar de la asociación ,Reconocimiento,28023,Ejercito Lazos,"LAZOS, I.A.P.",3,1-3,Regular
09/06/22 11:58,09/06/22 12:00,IP Address,201.172.98.132,100,107,True,09/06/22 12:00,R_31AC9Qd1OhG6fKk,@00809,,25.6745,-100.4613,email,ES-ES,"
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho",Sí,Sí,Fue un excelente proyecto el cual se le logro ver el entusiasmo y dedicación que se le invirtió., 3,"
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo",Disfrute mucho el poder ver como los alumnos iban desarrollando esa mentalidad de consultor. ,Reconocimiento,28091,Líder Solidario,Dirección de Servicio Social - PASS,3,1-3,Regular
09/06/22 11:59,09/06/22 12:00,IP Address,201.173.32.115,100,92,True,09/06/22 12:00,R_2a9szUjHbtPxDO2,@00810,,25.8158,-100.2874,email,ES-ES,"
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho",Sí,Sí,Me encanto ayudarles a poder salvar vidas :),"
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo",El conseguir a 20 posibles donantes me dio satisfaccion porque pude contribuir a que la vida de alguien se salvara. ,Reconocimiento,27945,Juntos Salvamos MÁS Vidas,"Be The Match MX, A.C.",3,1-3,Regular
09/06/22 11:57,09/06/22 12:02,IP Address,131.178.102.172,100,254,True,09/06/22 12:02,R_2qqLFdkEV1rkx0o,@00811,,25.6449,-100.311,email,ES-ES,"
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho", 4,"
5 Muy Satisfecho","
5 Muy Satisfecho", 3,Sí,Sí,Todo bien ,"
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo",,,28254,Campaña nacional de separación ecológica de residuos con CIBRUC,"CIBRUC, CENTRO DE INVESTIGACION SOBRE BIODIGESTION ANAEROBIA Y RESIDUOS URBANOS, A.C.",3,1-3,Regular
09/06/22 12:08,09/06/22 12:10,IP Address,201.172.154.123,100,121,True,09/06/22 12:10,R_1jpLbtvKhrnNADY,@00812,,25.6196,-100.2699,email,ES-ES, 4, 4, 4, 3, 3, 4, 3, 4,Sí,Sí,NA, 4, 4, 4, 4,NA,Área de oportunidad,28053,Mentores Académicos ADUX,Líderes del Mañana,3,1-3,Regular
