StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q9,Q11,Al concluir este Bloque con Sentido Humano,Vivir la experiencia de aprendizaje relacionada con un Objetivo de Desarrollo Sostenible,Nivel de sensibilización que aportó esta unidad de formación para la atención de necesidades sociales,Seguimiento y liderazgo que dio la organización socio formadora en el desarrollo de tu experiencia,"Herramientas que aplicaste como las actividades, reportes, ""quizzes"", dentro de la plataforma de CANVAS en el desarrollo de la experiencia de Servicio Social",Q2_6,Q2_7,Q2_8,Q5,Q9,Q6,Al concluir este Bloque con Sentido Humano,Vivir la experiencia de aprendizaje relacionada con un Objetivo de Desarrollo Sostenible,Nivel de sensibilización que aportó esta unidad de formación para la atención de necesidades sociales,Seguimiento y liderazgo que dio la organización socio formadora en el desarrollo de tu experiencia,Q3,Q7,CRN,Nombre de Experiencia,OSF,Periodo,Tipo de Formato
28/11/22 18:05,28/11/22 18:08,IP Address,189.203.90.140,100,143,True,28/11/22 18:08,R_2s53roNVDFgfOAs,,@01691,,25.6802,-100.3065,anonymous,ES-ES,A01366662,"Cambio para el Aprendizaje de Niños y Adolescentes, A.C._Cardenales Campana Altamira","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho",No,Sí,"Me gusto mucho la experiencia, pienso repetirla ","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo",Me gusto conocer a estudiantes ,Reconocimiento,,,,,
28/11/22 18:07,28/11/22 18:08,IP Address,131.178.102.84,100,83,True,28/11/22 18:08,R_WpVzWyhL0NzCeg9,,@01692,,25.6449,-100.311,anonymous,ES-ES,A01251459,"Soñar Despierto, A.C._Vico Valores","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho",Sí,Sí,Me gustó mucho la interacción al momento de presentar los valores. ,"
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo",Muy buena experiencia,Reconocimiento,,,,,
28/11/22 18:04,28/11/22 18:08,IP Address,189.152.169.90,100,273,True,28/11/22 18:08,R_3KSGNO6hsZemhio,,@01693,,25.6449,-100.311,anonymous,ES-ES,A01177186,"Hagámoslo Bien por una Cultura de la Legalidad, A.C._Bien en tu Empresa en línea: promueve la integridad empresarial con un sitio web","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho",Sí,Sí,"En general, muy buena organización de las actividades y muy interesante el proyecto implementado. ", 4,"
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","Fue una experiencia interesante y enriquecedora, pude aprender más a profundidad sobre la cultura de la legalidad y la manera en la que la puedo promover, en este caso en una empresa. ",Reconocimiento,,,,,
28/11/22 18:06,28/11/22 18:09,IP Address,189.219.66.137,100,176,True,28/11/22 18:09,R_4SzAsJMiICaLtDP,,@01694,,25.6449,-100.311,anonymous,ES-ES,A00833466,Sacbé_Sacbe STEM, 4, 4, 4, 4, 4, 4, 4, 4,No,Sí,Me gustaría que hubiera mas acompañamiento de parte del servicio con las mentoras, 4, 4, 4, 4,"me gustó poder formar parte del proceso decisivo que es escoger una carrera, ya que me hubiera gustado recibir este acompañamiento",Reconocimiento,,,,,
28/11/22 18:07,28/11/22 18:09,IP Address,201.172.157.7,100,104,True,28/11/22 18:09,R_2rGWfWd658pd7vB,,@01695,,25.6449,-100.311,anonymous,ES-ES,A01411372,Dirección de Servicio Social - Aprendizajes para todos_Aprendizajes para Todos: Tutor académico,"
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho",No,Sí,Que la retroalimentacion de los alummnos hacia los maestros tambien es importante,"
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo",Que a los alumnos tambien les interesa aprender,Área de oportunidad,,,,,
28/11/22 17:56,28/11/22 18:09,IP Address,190.14.139.73,100,785,True,28/11/22 18:09,R_3Dhc312K5kDsqRF,,@01696,,14.6343,-90.5155,anonymous,ES-ES,A0835507,"Proeducación IAP, Jóvenes Ayudando a Niñas y Niños_Tutorías para defender a la Educación", 4,"
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho", 4, 2, 2, 2,Sí,Sí,Creo que debería de haber más organización para poder dar los grupos a las personas que quieren trabajar con ellos pues personalmente tuve problemas para que me lo pudieran dar y luego problemas para poder dar la suficiente cantidad de clases. ,"
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","No me gusto la forma por la cual me pedían la cantidad de horas de clase que debía de dar y se tardaron demasiado para poder darme mi grupo y luego decían que era mi culpa que no había dado las suficientes clases cuando yo fui constante dando clases dos veces a la semana clases desde el dia que me dieron mi grupo. Por lo que realmente no disfrute trabajar con esta organización, sin embargo la interacción con los niños si fue muy divertida.  ",Reconocimiento,,,,,
28/11/22 18:07,28/11/22 18:10,IP Address,189.219.64.181,100,190,True,28/11/22 18:10,R_3qyW9i1hJSCOkoi,,@01697,,25.6449,-100.311,anonymous,ES-ES,A01283508,"CIDEPO, Centro de Investigación y Desarrollo de Políticas Públicas, A.C._Diseñando contenido de impacto con CIDEPO AC","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho", 3,Sí,Sí,Me gustó mucho este servicio social ,"
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo",Me gustó mucho !!,Reconocimiento,,,,,
28/11/22 18:07,28/11/22 18:11,IP Address,189.152.5.7,100,244,True,28/11/22 18:11,R_1HoFa9P8UhfiyTO,,@01698,,25.6554,-100.3258,anonymous,ES-ES,A00832872,"SACPF, Sociedad de Alumnos de Licenciatura en Contaduría Pública y Finanzas_Cuenta Conmigo","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho",Sí,Sí,Fue un servicio social muy interesante que definitivamente marco un antes y un después en mí como persona y en mi carrera profesional.,"
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","Me gusto convivir con las personas que asistían a las clases, todas mostraban interés y participación.",Reconocimiento,,,,,
28/11/22 16:05,28/11/22 18:11,IP Address,189.152.95.139,100,7538,True,28/11/22 18:11,R_2wNMTuSIz7KKtE1,,@01699,,25.6575,-100.4508,anonymous,ES-ES,A01177737,Myhomeskool_Strategies fundraising for quality education,"
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho",Sí,Sí,Muchas gracias por todo fue una experiencia que se quedara conmigo siempre., 3, 4,"
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","La investigación que realizamos a profundidad para poder proveer estrategias viables fue un reto que nos formo como personas ya que aunque no fue fácil lo logramos y estoy orgullosa de que tengo la seguridad que serán de gran ayuda para que MyHomeskool logré tener mayor exposición y más integrantes.

 ",Reconocimiento,,,,,
28/11/22 18:09,28/11/22 18:11,IP Address,187.192.42.130,100,146,True,28/11/22 18:11,R_3PFCU5ueD5hErUd,,@01700,,25.6449,-100.311,anonymous,ES-ES,A01721958,"Club Deportivo de Fútbol Americano Avispones, A.C._Coach de futbol americano","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho",Sí,Sí,Me encantó poder aportar a la formación de los chavos y dar de regreso a un club que me dio tanto durante muchísimos años!,"
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo",Creo que es una excelente oportunidad para alumnxs que disfrutan el deporte y quieren beneficiar a las nuevas generaciones de su comunidad.,Reconocimiento,,,,,
28/11/22 18:08,28/11/22 18:12,IP Address,187.190.171.57,100,186,True,28/11/22 18:12,R_1LqzMxHGA4zFW38,,@01701,,25.6802,-100.3065,anonymous,ES-ES,A01251513,Pal Sur del Norte_Pal Sur del Norte: equidad educativa,"
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho",Sí,Sí,Muy buen objetivo,"
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo",Me gusto bastante,Área de oportunidad,,,,,
28/11/22 18:04,28/11/22 18:12,IP Address,187.161.119.237,100,443,True,28/11/22 18:12,R_1CDQAISxKeDKC6W,,@01702,,25.6554,-100.3258,anonymous,ES-ES,A00830614,Secretaría de Participación Ciudadana_Creación y rediseño de procesos de Atención Ciudadana Estatal,"
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho",No,Sí,"Me gusto mucho al experiencia con el socio formador, siento que aprendi mucho acerca de como utilizar lo aprendido en clase en un contexto real.","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","Me gusto mucho la experiencia de servicio social, siento que aprendi un poco acerca del mundo laboral ya que muchas de las actividades estaban relacionadas con lo que he aprendido durante estos semestres. ",Reconocimiento,,,,,
28/11/22 18:11,28/11/22 18:12,IP Address,189.152.136.97,100,76,True,28/11/22 18:12,R_2f3yDKdwmKBewJJ,,@01703,,25.6554,-100.3258,anonymous,ES-ES,A01177803,Proyecto 99_Proyecto 99 - Logística,"
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho",Sí,Sí,"La verdad disfruté mucho el colaborar con Proyecto 99, me llevo muy bonitas experiencias con mis alumnos.","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","Como mencioné anteriormente, me divertí y me desarrolle mucho como persona al dar clases de inglés, me da mucho gusto que pude dejar aunque sea una pequeña huella en mis alumnos.",Reconocimiento,,,,,
28/11/22 18:11,28/11/22 18:12,IP Address,189.152.12.104,100,75,True,28/11/22 18:12,R_RLbD9Zc69yCLs4N,,@01704,,25.6554,-100.3258,anonymous,ES-ES,A01411812,WEEDS_Emprendimiento en un mundo más verde,"
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho",Sí,Sí,"Me gusta mucho la idea detras del proyecto, creo que ayuda a las personas poco a poco","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo",,,,,,,
28/11/22 18:10,28/11/22 18:13,IP Address,187.161.118.126,100,187,True,28/11/22 18:13,R_1CydvLjzH7RLgO2,,@01705,,25.6554,-100.3258,anonymous,ES-ES,A01411722,Dirección de Servicio Social - Aprendizajes para todos_Aprendizajes para Todos: Tutor académico,"
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho",Sí,Sí,Llevo en este servicio social desde que comenzó y me ha gustado tanto que cada vez renuevo en el mismo debido a que me gusta mucho dar las clases y ayudar a los alumnos sin que sientan que realmente soy una maestra.,"
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","Me ha gustado mucho ser tutora otra vez debido a que antes era coordinadora, sin embargo, me gustaría que las clases fueran presenciales para que se pueda realizar un mejor trabajo. ",Área de oportunidad,,,,,
28/11/22 18:09,28/11/22 18:13,IP Address,189.152.127.151,100,212,True,28/11/22 18:13,R_2wTc05AK4Kh4rEp,,@01706,,25.6449,-100.311,anonymous,ES-ES,A01283335,Dirección de Servico Social_Acciones ciudadanas horas pendientes,"
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho",Sí,Sí,Muy interesante el cambio que quieren realizar ,"
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo",Me gusto mucho el proceso y la manera en lo cual se la llevaron todo el semestre ,Reconocimiento,,,,,
28/11/22 18:07,28/11/22 18:13,IP Address,131.178.102.164,100,389,True,28/11/22 18:13,R_2tEja6SMrMpSAm2,,@01707,,25.6449,-100.311,anonymous,ES-ES,A01177464,"Hagámoslo Bien por una Cultura de la Legalidad, A.C._Bien en tu Escuela en línea: en línea: promueve la integridad escolar con un sitio web", 4, 4,"
5 Muy Satisfecho","
5 Muy Satisfecho", 3,"
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho",Sí,Sí,Su causa me pareció muy interesante y agradezco el tiempo que liberaron para poder trabajar con nosotros,"
1 Nada de Acuerdo","
5 Totalmente de Acuerdo","
1 Nada de Acuerdo","
5 Totalmente de Acuerdo","Fue una buena experiencia, pude aprender y trabajar directamente con una causa social.",Reconocimiento,,,,,
28/11/22 17:32,28/11/22 18:15,IP Address,131.178.102.196,100,2594,True,28/11/22 18:15,R_u3QqAUlFp5PGL3b,,@01708,,25.6449,-100.311,anonymous,ES-ES,A00830786,"Cambiando México con Valores, A.C._Juegamex", 4, 4, 4, 2, 2, 3, 2, 3,Sí,Sí,"Considero que en ocasiones el trato que recibíamos tenía cierto tono agresivo. En lo particular, las juntas siempre me hacían salir molesto o disconforme de ellas y era un momento de la semana que no disfrutaba.

Creo que se hacían muchas peticiones sin considerar lo que implicaban, ni todo el trabajo detrás de ellas", 3, 4, 3, 4,"Fue un reto interesante, ya que no tenía gran experiencia ni conocimientos previos en programación y diseño de videojuegos.
También me ayudó a aprender a trabajar a mis tiempos y con un equipo de trabajo de distintos contextos y con diferentes habilidades.
",Área de oportunidad,,,,,
28/11/22 18:11,28/11/22 18:15,IP Address,189.159.1.7,100,266,True,28/11/22 18:15,R_1gnGrTcccn0OqIw,,@01709,,25.6449,-100.311,anonymous,ES-ES,A00227093,"Proeducación IAP, Jóvenes Ayudando a Niñas y Niños_Tutorías para defender a la Educación", 3, 2, 4, 4, 4, 4, 4, 4,Sí,Sí,., 4, 4, 4, 4,.,Área de oportunidad,,,,,
28/11/22 18:14,28/11/22 18:16,IP Address,131.178.102.148,100,89,True,28/11/22 18:16,R_1C0Ui64Jg53zbNx,,@01710,,25.6449,-100.311,anonymous,ES-ES,A01252991,Proyecto 99_Proyecto 99 - Logística, 4, 4,"
5 Muy Satisfecho","
5 Muy Satisfecho", 4,"
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho",Sí,Sí,Buen trabajo, 4, 4, 4, 4,Fue muy interesante y flexible con métodos de trabajo y horarios,Reconocimiento,,,,,
28/11/22 18:12,28/11/22 18:16,IP Address,189.160.135.147,100,258,True,28/11/22 18:16,R_20V64kCb1RJ6yZ4,,@01711,,25.6677,-100.2514,anonymous,ES-ES,A01411882,"CONALEP Don Humberto Lobo Villarreal, O.P.D_DESARROLLO INTEGRAL DEL ESTUDIANTE", 3, 3, 3, 3,"
5 Muy Satisfecho","
1 Nada Satisfecho","
1 Nada Satisfecho","
1 Nada Satisfecho",No,Sí,Cuando intente comunicarme con la organización nunca obtuve respuesta y si deseaba contribuir al proyecto. , 3,"
5 Totalmente de Acuerdo", 4, 4,Me gustaría que la organización tenga más formas de comunicación y atención ,Área de oportunidad,,,,,
28/11/22 18:13,28/11/22 18:16,IP Address,187.192.43.94,100,182,True,28/11/22 18:16,R_2TGGdro9IALiAUD,,@01712,,25.6554,-100.3258,anonymous,ES-ES,A01174021,"CÁRITAS MEXICANA, IAP_Cáritas Mexicana: Trabajando junto a los más vulnerables","
5 Muy Satisfecho", 4, 4,"
5 Muy Satisfecho","
5 Muy Satisfecho", 4,"
5 Muy Satisfecho","
5 Muy Satisfecho",Sí,Sí,Me puse a pensar mucho sobre la problemática y a nosotros como jóvenes deberiamos generar soluciones para aportar nuestro granito de arena. ,"
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo", 4,Me gusto mucho la causa y eso fue lo que mas me atrapo para el proyecto.,Área de oportunidad,,,,,
28/11/22 16:41,28/11/22 18:17,IP Address,131.178.102.144,100,5736,True,28/11/22 18:17,R_3I9yF9JMiY9BIru,,@01713,,25.6449,-100.311,anonymous,ES-ES,A00829690,AEDEG - Asociación de Estudiantes Deutsche Gemeinschaft_Deutsch 101,"
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho",Sí,Sí,"El proyecto cumplio su funcion, sin embargo, es necesario mantener a los jovenes interesados a traves de dinamicas y eventos en clase que fomenten la recreacion.","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","Es una linda experiencia despertar el interes de las futuras generaciones por el aleman, un idioma que sin lugar a dudas abre las puertas a muchas oportunidades.
El tiempo de clase con los niños me permite empatizar y sentir como se sienten con el curso, permitiendome ajustar a ellos para que su aprendizaje sea exitoso.
Sobre todo, una experiencia enriquecedora.",Reconocimiento,,,,,
28/11/22 18:13,28/11/22 18:17,IP Address,131.178.102.216,100,227,True,28/11/22 18:17,R_2wnSUJecBZvW9dF,,@01714,,25.6449,-100.311,anonymous,ES-ES,A01283799,ABACO Consultoría Financiera_Educación Financiera para Niños,"
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho", 3,"
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho",Sí,Sí,Me pareció interesante a lo que se dedican ya que es un ámbito que muchas veces no se les presta atención para los niños, 3,"
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo",Me gustó que podíamos apoyar directamente con lo que hace la organización,Reconocimiento,,,,,
28/11/22 18:16,28/11/22 18:18,IP Address,189.152.200.6,100,133,True,28/11/22 18:18,R_9mXzzgLXsS4QWlz,,@01715,,25.6449,-100.311,anonymous,ES-ES,A01284499,"Club Deportivo de Futból Americano Águilas, A.C._Águilas: Formando Campeones para la Vida","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho",Sí,Sí,Sigan con la misma iniciativa de formar a niños con gran disciplina,"
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","Fue algo retador, sin embargo me quedo satisfecho con el impacto que pude lograr con los niños que entrene y es algo que disfrute realizar",Reconocimiento,,,,,
28/11/22 18:16,28/11/22 18:19,IP Address,200.68.140.43,100,152,True,28/11/22 18:19,R_3j3sanMt1lLccNP,,@01716,,19.4326,-99.1332,anonymous,ES-ES,A01029007,"Tierra de Artistas, A.C._Taller de medicina tradicional a través de la herbolaria zapoteca OCT","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho",Sí,Sí,ME EENCANTO,"
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo",Me encantó la experiencia de escuchar a una persona que conoce a profundidad sobre la medicina herbolaria,Reconocimiento,,,,,
28/11/22 17:57,28/11/22 18:19,IP Address,187.161.119.53,100,1293,True,28/11/22 18:19,R_2VIbseL4uAh8qas,,@01717,,25.6554,-100.3258,anonymous,ES-ES,A00832796,EAAD - Impulso Urbano_Construyendo futuros,"
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho", 4,"
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho",Sí,Sí,Dió buena retroalimentación durante el transcurso del proyecto,"
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","Me gustó mucho colaborar en este servicio social, principalmente porque aprendí de la mano mientras trabajaba en conjunto con el equipo.",Área de oportunidad,,,,,
28/11/22 18:18,28/11/22 18:19,IP Address,76.143.36.145,100,68,True,28/11/22 18:19,R_2t694RZQb3lRb5b,,@01718,,29.734,-95.3058,anonymous,ES-ES,A01177285,"Proeducación IAP, Jóvenes Ayudando a Niñas y Niños_Tutorías para defender a la Educación", 4, 4, 4, 4, 4, 4, 4, 4,Sí,Sí,Gracias por la atención., 4, 4, 4, 4,Gracias.,Reconocimiento,,,,,
28/11/22 18:13,28/11/22 18:19,IP Address,189.219.222.23,100,387,True,28/11/22 18:19,R_29g2SvXIgJaPFL7,,@01719,,25.6802,-100.3065,anonymous,ES-ES,A01570529,"Comedor Infantil Mensajero de Paz - Esperanza al Débil, A.C._Dreams for kids","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho",Sí,Sí,Todo excelente,"
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo",,,,,,,
28/11/22 18:17,28/11/22 18:19,IP Address,187.190.176.1,100,136,True,28/11/22 18:19,R_2BsMqobUGUvRi02,,@01720,,25.6802,-100.3065,anonymous,ES-ES,A01721617,EAAD - Impulso Urbano_Construyendo futuros,"
5 Muy Satisfecho","
5 Muy Satisfecho", 4, 4, 4,"
5 Muy Satisfecho","
5 Muy Satisfecho", 4,Sí,Sí,-, 4,"
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo",-,Reconocimiento,,,,,
28/11/22 18:17,28/11/22 18:20,IP Address,189.175.24.61,100,155,True,28/11/22 18:20,R_1FHkh6bRgqEIfRf,,@01721,,25.6802,-100.3065,anonymous,ES-ES,A008334440,Inclusión y Accesibilidad_Coordinador Campamento Descubre y Aprende,"
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho",Sí,Sí,Creo que el evento se podria llegar a hacer aun mas grande si se llegar a organizar con mas tiempo.,"
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","El evento que más me gusto fue la biblioteca humana. 
",Reconocimiento,,,,,
